47,
Mtungi,
Ufagio,upeo
Chungu,
Kiana,
Chetezo,
Mwiko,
Upawa,mwiko
Sufuria,
,
Sahani,
Kikombe,
,
Tungio,
Kitujio,
Upawa,
Siniya,
Bakuli,
Glasi ya kunywea maji,
Upawa,mwiko
Kijiko,
Umma,
Kijiko cha chai,
Kisahani,
Jagi,
Birika,
Temosi,
Tupa,
Kikoa,kikuti
Kamisi,
Sindiria,
Kanzu,
Leso,kitambaa cha mkono
Taa,
Kibatari,
Kibatari,
Mshumaa,
Shati,
Pazia,
Mto,
Foronya,
Shuka,foronya
Upatu,
Tupa,
